Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
21,6,14/02/2018 10:52:49,19,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.157894737,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,52631.5789473684,52631.5789473684,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
53,17,15/02/2018 05:19:36,194260,2,2,64,444,32,32,32.0,0.0,222,222,222.0,0.0,2615.0519921754,20.5909605683,64753.3333333333,91190.9739685531,169040,0,25220,25220.0,0.0,25220,25220,0,0.0,0.0,0,0,0,0,0,0,16,16,10.2954802842,10.2954802842,32,222,108.0,104.067285926,10830.0,0,0,0,0,0,0,0,0,1,135.0,32.0,222.0,0,0,0,0,0,0,2,64,2,444,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
58140,6,16/02/2018 01:46:19,4271501,5,4,935,720,935,0,187,418.1447118,360,0,180,207.8460969,387.4516241,2.106987684,533937.625,1415907.661,4033793,6,4271501,1067875.25,1980328.318,4033799,37,234489,78163,110571.7823,204718,257,0,0,0,0,168,136,1.170548713,0.936438971,0,935,165.5,309.0347877,95502.5,0,0,0,0,1,0,0,0,0,183.8888889,187,180,0,0,0,0,0,0,5,935,4,720,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,15/02/2018 04:51:21,817,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,794369.64504284,8567.9314565484,136.1666666667,96.8099512791,295,28,471,235.5,159.099025767,348,123,522,174.0,172.9479690543,365,28,0,0,0,0,72,92,3671.970624235,4895.9608323134,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,16/02/2018 01:47:56,1066,2,0,0,0,0,0,0,0,0,0,0,0,0,1876.172608,1066,0,1066,1066,1066,1066,0,1066,1066,0,0,0,0,0,0,0,0,0,64,0,1876.172608,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:45:41,5478868,4,5,318,935,318,0,79.5,159,935,0,187,418.1447118,228.6968768,1.642675093,684858.5,1914730.948,5423467,7,5440816,1813605.333,3126242.293,5423477,5385,5478858,1369714.5,2702550.969,5423474,23,0,0,0,0,136,168,0.730077819,0.912597274,0,935,125.3,301.5419816,90927.56667,0,0,0,0,1,1,0,0,1,139.2222222,79.5,187,0,0,0,0,0,0,4,318,5,935,225,219,1,32,10,0,10,10,5423467,0,5423467,5423467,DoS attacks-Hulk
21,6,14/02/2018 10:56:22,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
21,6,16/02/2018 10:35:39,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest
443,6,15/02/2018 12:24:04,385,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5194.8051948052,385.0,0.0,385,385,385,385.0,0.0,385,385,0,0.0,0.0,0,0,0,0,0,0,40,0,5194.8051948052,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,254,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
56948,6,16/02/2018 01:46:40,4433599,5,3,935,412,935,0,187,418.1447118,412,0,137.3333333,237.8683109,303.8163803,1.80440315,633371.2857,1639336.715,4350395,4,4433599,1108399.75,2161678.319,4350401,29,82281,41140.5,57801.02961,82012,269,0,0,0,0,168,104,1.127751969,0.676651181,0,935,149.6666667,324.4934514,105296,0,0,0,0,1,0,0,0,0,168.375,187,137.3333333,0,0,0,0,0,0,5,935,3,412,237,211,1,32,0,0,0,0,0,0,0,0,Benign
53,17,15/02/2018 08:37:55,24706,1,1,36,98,36,36,36.0,0.0,98,98,98.0,0.0,5423.7836962681,80.9519954667,24706.0,0.0,24706,24706,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,40.4759977333,40.4759977333,36,98,56.6666666667,35.7957166898,1281.3333333333,0,0,0,0,0,0,0,0,1,85.0,36.0,98.0,0,0,0,0,0,0,1,36,1,98,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
44046,6,16/02/2018 01:48:31,4111274,5,3,935,305,935,0,187,418.1447118,305,0,101.6666667,176.0918321,301.6096714,1.945868847,587324.8571,1531662.452,4060726,3,4111274,1027818.5,2021979.37,4060733,27,28165,14082.5,14178.19807,24108,4057,0,0,0,0,168,104,1.21616803,0.729700818,0,935,137.7777778,315.5165518,99550.69444,0,0,0,0,1,0,0,0,0,155,187,101.6666667,0,0,0,0,0,0,5,935,3,305,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:43,39441,2,0,0,0,0,0,0,0,0,0,0,0,0,50.70865343,39441,0,39441,39441,39441,39441,0,39441,39441,0,0,0,0,0,0,0,0,0,64,0,50.70865343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
53,17,15/02/2018 05:03:28,906,1,1,31,94,31,31,31.0,0.0,94,94,94.0,0.0,137969.094922737,2207.5055187638,906.0,0.0,906,906,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1103.7527593819,1103.7527593819,31,94,52.0,36.3730669589,1323.0,0,0,0,0,0,0,0,0,1,78.0,31.0,94.0,0,0,0,0,0,0,1,31,1,94,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51187,6,15/02/2018 12:28:55,63,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31746.0317460317,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15873.0158730159,15873.0158730159,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,31088,63847,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 04:19:03,39909,1,1,33,89,33,33,33.0,0.0,89,89,89.0,0.0,3056.9545716505,50.1140093713,39909.0,0.0,39909,39909,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,25.0570046857,25.0570046857,33,89,51.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,0,0,0,1,77.5,33.0,89.0,0,0,0,0,0,0,1,33,1,89,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
59485,6,15/02/2018 10:09:44,28,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,71428.5714285714,28.0,0.0,28,28,28,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0,0,0,40,0,71428.5714285714,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 11:51:13,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
3389,6,14/02/2018 09:32:42,2254537,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1210.4480875674,6.6532507561,161038.357142857,249044.941118483,953100,3,2254537,322076.714285714,404143.163526126,1221707,3,2037996,339666.0,301337.345802342,953100,200609,0,0,0,0,172,152,3.5484004033,3.1048503529,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,16/02/2018 01:46:38,407,2,0,0,0,0,0,0,0,0,0,0,0,0,4914.004914,407,0,407,407,407,407,0,407,407,0,0,0,0,0,0,0,0,0,64,0,4914.004914,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:17,2871,2,0,0,0,0,0,0,0,0,0,0,0,0,696.6213863,2871,0,2871,2871,2871,2871,0,2871,2871,0,0,0,0,0,0,0,0,0,64,0,696.6213863,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,15/02/2018 09:28:44,5003463,4,4,310,662,310,0,77.5,155.0,662,0,165.5,331.0,194.2654517481,1.598892607,714780.428571429,1890586.23981283,5002227,6,1236,412.0,381.6896645182,841,110,5003457,1667819.0,2887970.42146574,5002560,399,0,0,0,0,136,136,0.7994463035,0.7994463035,0,662,108.0,231.6700239565,53671.0,0,0,0,1,0,0,0,0,1,121.5,77.5,165.5,0,0,0,0,0,0,4,310,4,662,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye
443,6,15/02/2018 11:33:13,293,3,0,46,0,46,0,15.3333333333,26.5581123827,0,0,0.0,0.0,156996.587030717,10238.9078498294,146.5,2.1213203436,148,145,293,146.5,2.1213203436,148,145,0,0.0,0.0,0,0,0,0,0,0,60,0,10238.9078498294,0.0,0,46,11.5,23.0,529.0,0,0,0,0,1,0,0,0,0,15.3333333333,15.3333333333,0.0,0,0,0,0,0,0,3,46,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,16/02/2018 01:45:50,55458,3,0,0,0,0,0,0,0,0,0,0,0,0,54.0949908,27729,20699.84391,42366,13092,55458,27729,20699.84391,42366,13092,0,0,0,0,0,0,0,0,0,96,0,54.0949908,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
53,17,14/02/2018 09:10:21,1500,1,1,60,132,60,60,60.0,0.0,132,132,132.0,0.0,128000.0,1333.3333333333,1500.0,0.0,1500,1500,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,666.6666666667,666.6666666667,60,132,84.0,41.5692193817,1728.0,0,0,0,0,0,0,0,0,1,126.0,60.0,132.0,0,0,0,0,0,0,1,60,1,132,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 12:58:48,53689030,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0372515577,53689030.0,0.0,53689030,53689030,53689030,53689030.0,0.0,53689030,53689030,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0372515577,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
35172,6,16/02/2018 01:46:37,4231339,5,3,935,330,935,0,187,418.1447118,330,0,110,190.5255888,298.9597383,1.890654471,604477,1562025.198,4146632,6,4231339,1057834.75,2059231.81,4146638,12615,36449,18224.5,25166.63745,36020,429,0,0,0,0,168,104,1.181659045,0.708995427,0,935,140.5555556,317.2779188,100665.2778,0,0,0,0,1,0,0,0,0,158.125,187,110,0,0,0,0,0,0,5,935,3,330,237,211,1,32,0,0,0,0,0,0,0,0,Benign
22,6,14/02/2018 02:26:15,315728,22,22,1960,2665,640,0,89.0909090909,137.9533769037,976,0,121.1363636364,258.6415602914,14648.6849440024,139.36046217,7342.511627907,18477.744747942,83399,5,315687,15032.7142857143,25702.3949509435,83399,111,315703,15033.4761904762,32231.713056583,95584,11,0,0,0,0,712,712,69.680231085,69.680231085,0,976,102.7777777778,203.7465994015,41512.6767676768,0,0,0,1,0,0,0,0,1,105.1136363636,89.0909090909,121.1363636364,0,0,0,0,0,0,22,1960,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
22,6,14/02/2018 02:24:19,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
53,17,15/02/2018 01:30:07,153305,2,2,60,238,30,30,30.0,0.0,119,119,119.0,0.0,1943.8374482241,26.0917778285,51101.6666666667,73157.8035504985,134964,373,152932,152932.0,0.0,152932,152932,18341,18341.0,0.0,18341,18341,0,0,0,0,16,16,13.0458889143,13.0458889143,30,119,65.6,48.747307618,2376.3,0,0,0,0,0,0,0,0,1,82.0,30.0,119.0,0,0,0,0,0,0,2,60,2,238,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,16/02/2018 01:47:33,3482,2,0,0,0,0,0,0,0,0,0,0,0,0,574.3825388,3482,0,3482,3482,3482,3482,0,3482,3482,0,0,0,0,0,0,0,0,0,64,0,574.3825388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
53,17,14/02/2018 09:38:41,1490,1,1,40,139,40,40,40.0,0.0,139,139,139.0,0.0,120134.228187919,1342.2818791946,1490.0,0.0,1490,1490,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,671.1409395973,671.1409395973,40,139,73.0,57.1576766498,3267.0,0,0,0,0,0,0,0,0,1,109.5,40.0,139.0,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,16/02/2018 10:22:38,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest
3389,6,15/02/2018 09:16:04,5099248,9,8,1144,1581,677,0,127.1111111111,218.5088353159,1173,0,197.625,406.1217050168,534.3925221915,3.3338249091,318703.0,752566.904968145,3003536,80,5099248,637406.0,1040481.71356815,3035880,116,4894179,699168.428571429,1055603.15487179,3003536,172644,0,0,0,0,204,184,1.7649661283,1.5688587807,0,1173,151.3888888889,305.0398506056,93049.3104575164,0,0,1,1,0,0,0,1,0,160.2941176471,127.1111111111,197.625,0,0,0,0,0,0,9,1144,8,1581,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 12:13:10,867,1,1,33,252,33,33,33.0,0.0,252,252,252.0,0.0,328719.723183391,2306.8050749712,867.0,0.0,867,867,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1153.4025374856,1153.4025374856,33,252,106.0,126.4397089525,15987.0,0,0,0,0,0,0,0,0,1,159.0,33.0,252.0,0,0,0,0,0,0,1,33,1,252,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,14/02/2018 11:26:05,122,3,0,53,0,53,0,17.6666666667,30.5995642671,0,0,0.0,0.0,434426.229508197,24590.1639344262,61.0,56.5685424949,101,21,122,61.0,56.5685424949,101,21,0,0.0,0.0,0,0,0,0,0,0,60,0,24590.1639344262,0.0,0,53,13.25,26.5,702.25,0,0,0,0,1,0,0,0,0,17.6666666667,17.6666666667,0.0,0,0,0,0,0,0,3,53,0,0,252,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51216,6,16/02/2018 01:48:02,4340473,5,3,935,331,935,0,187,418.1447118,331,0,110.3333333,191.1029391,291.6732808,1.843117098,620067.5714,1607308.145,4264905,5,4340473,1085118.25,2119974.221,4264914,20,52841,26420.5,26421.04488,45103,7738,0,0,0,0,168,104,1.151948186,0.691168912,0,935,140.6666667,317.3527217,100712.75,0,0,0,0,1,0,0,0,0,158.25,187,110.3333333,0,0,0,0,0,0,5,935,3,331,219,211,1,32,0,0,0,0,0,0,0,0,Benign
3389,6,15/02/2018 01:39:12,3568571,8,10,1128,1581,661,0,141.0,222.62332056,1173,0,158.1,367.7307136721,759.1273930097,5.044035834,209915.941176471,263597.657606832,1155767,3,3568571,509795.857142857,474385.87443818,1477184,3,3328176,369797.333333333,323297.626898961,1155767,40251,0,0,0,0,172,212,2.241793704,2.80224213,0,1173,142.5789473684,296.9023999359,88151.0350877193,0,0,0,1,0,0,0,0,1,150.5,141.0,158.1,0,0,0,0,0,0,8,1128,10,1581,64240,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 10:54:57,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
80,6,15/02/2018 01:02:15,89,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22471.9101123596,89.0,0.0,89,89,89,89.0,0.0,89,89,0,0.0,0.0,0,0,0,0,0,0,40,0,22471.9101123596,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
37984,6,16/02/2018 01:45:38,5649133,5,4,935,626,935,0,187,418.1447118,313,0,156.5,180.7106343,276.3255884,1.593164827,706141.625,1882117.687,5360296,7,5649133,1412283.25,2634430.446,5360303,3686,255113,85037.66667,123033.4581,226541,3339,0,0,0,0,168,136,0.885091571,0.708073257,0,935,156.1,303.0384831,91832.32222,0,0,0,0,1,0,0,0,0,173.4444444,187,156.5,0,0,0,0,0,0,5,935,4,626,219,211,1,32,0,0,0,0,5360296,0,5360296,5360296,Benign
53,17,15/02/2018 11:06:05,12639,1,1,40,101,40,40,40.0,0.0,101,101,101.0,0.0,11155.9458817944,158.2403671177,12639.0,0.0,12639,12639,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,79.1201835588,79.1201835588,40,101,60.3333333333,35.2183664206,1240.3333333333,0,0,0,0,0,0,0,0,1,90.5,40.0,101.0,0,0,0,0,0,0,1,40,1,101,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 10:26:33,5702587,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,57.6931136693,1.4028720649,814655.285714286,2128145.02212441,5640558,43,62029,20676.3333333333,35547.4845570447,61723,108,5702432,1900810.66666667,3291787.09725497,5701839,273,0,0,0,0,92,92,0.7014360325,0.7014360325,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 12:30:59,422,1,1,44,108,44,44,44.0,0.0,108,108,108.0,0.0,360189.573459716,4739.336492891,422.0,0.0,422,422,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2369.6682464455,2369.6682464455,44,108,65.3333333333,36.9504172281,1365.3333333333,0,0,0,0,0,0,0,0,1,98.0,44.0,108.0,0,0,0,0,0,0,1,44,1,108,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 09:19:02,783,3,4,148,243,148,0,49.3333333333,85.4478398401,243,0,60.75,121.5,499361.430395913,8939.9744572158,130.5,69.9878560895,203,30,411,205.5,77.0746391493,260,151,580,193.3333333333,173.2291353478,375,30,0,0,0,0,72,92,3831.4176245211,5108.5568326948,0,243,48.875,93.9930658537,8834.6964285714,0,0,0,1,0,0,0,0,1,55.8571428571,49.3333333333,60.75,0,0,0,0,0,0,3,148,4,243,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,16/02/2018 01:48:10,56246,3,0,0,0,0,0,0,0,0,0,0,0,0,53.3371262,28123,19048.04247,41592,14654,56246,28123,19048.04247,41592,14654,0,0,0,0,0,0,0,0,0,96,0,53.3371262,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,14/02/2018 10:38:54,873,3,4,148,243,148,0,49.3333333333,85.4478398401,243,0,60.75,121.5,447880.870561283,8018.3276059565,145.5,99.1014631577,271,28,450,225.0,110.3086578651,303,147,624,208.0,158.2055624812,325,28,0,0,0,0,72,92,3436.4261168385,4581.901489118,0,243,48.875,93.9930658537,8834.6964285714,0,0,0,1,0,0,0,0,1,55.8571428571,49.3333333333,60.75,0,0,0,0,0,0,3,148,4,243,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 01:25:01,5440316,6,4,599,137,517,0,99.8333333333,205.451129631,137,0,34.25,68.5,135.286259107,1.8381285205,604479.555555556,1483063.07106745,4540269,34,5440316,1088063.2,2116241.73359394,4864977,36,612965,204321.666666667,177622.471693008,325058,368,0,0,0,0,132,92,1.1028771123,0.7352514082,0,517,66.9090909091,155.0402880192,24037.4909090909,0,0,1,1,0,0,0,1,0,73.6,99.8333333333,34.25,0,0,0,0,0,0,6,599,4,137,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
39162,6,16/02/2018 01:48:13,4318775,5,3,935,344,935,0,187,418.1447118,344,0,114.6666667,198.6084926,296.1487922,1.852377121,616967.8571,1567602.151,4171109,4,4318775,1079693.75,2061369.862,4171113,28,102187,51093.5,58032.96064,92129,10058,0,0,0,0,168,104,1.157735701,0.69464142,0,935,142.1111111,318.3553221,101350.1111,0,0,0,0,1,0,0,0,0,159.875,187,114.6666667,0,0,0,0,0,0,5,935,3,344,219,211,1,32,0,0,0,0,0,0,0,0,Benign
53,17,15/02/2018 12:00:06,405,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,291358.024691358,4938.2716049383,405.0,0.0,405,405,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2469.1358024691,2469.1358024691,51,67,56.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,0,0,0,0,0,0,1,51,1,67,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50276,6,15/02/2018 10:56:31,34,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,58823.5294117647,34.0,0.0,34,34,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,29411.7647058824,29411.7647058824,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,288,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,16/02/2018 10:25:09,3,1,1,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,333333.3333,333333.3333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest
53,17,15/02/2018 10:12:34,80153,2,2,66,254,33,33,33.0,0.0,127,127,127.0,0.0,3992.3646026974,49.9045575337,26717.6666666667,24921.1614764106,49335,1,30817,30817.0,0.0,30817,30817,1,1.0,0.0,1,1,0,0,0,0,16,16,24.9522787669,24.9522787669,33,127,70.6,51.4859204055,2650.8,0,0,0,0,0,0,0,0,1,88.25,33.0,127.0,0,0,0,0,0,0,2,66,2,254,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:46:12,8,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,250000.0,8.0,0.0,8,8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,125000.0,125000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
